title,company,location,updated_time,url
程式設計師_後端 Backend Engineer,我愛數位科技股份有限公司,台北市內湖區瑞光路2號3樓,1678896000,https://www.104.com.tw/job/7p12o?jobsource=hotjob_chr
"高級後端工程師**月薪60,000~80,000**",小熊科技有限公司,新北市板橋區中山路一段67號6樓,1679155200,https://www.104.com.tw/job/74xzl?jobsource=hotjob_chr
Programmer (Java Web/SPA/Mobile),科熱臺灣有限公司,台北市松山區復興北路1號4樓-5,1678809600,https://www.104.com.tw/job/6taxy?jobsource=hotjob_chr
(年度擴編)Backend Development / 後端工程師,英屬維京群島商瑞嘉耐思科技有限公司台灣分公司,台北市內湖區瑞湖街58號3樓,1678723200,https://www.104.com.tw/job/6yqdu?jobsource=hotjob_chr
(資深)網站軟體測試工程師(視訊/線上面談),104人力銀行_一零四資訊科技股份有限公司,新北市新店區寶中路119號之一10樓(231),1678204800,https://www.104.com.tw/job/5huwg?jobsource=hotjob_chr
程式軟體工程師,永瑞實業股份有限公司,台南市安南區新吉三路318號,1678723200,https://www.104.com.tw/job/7ruzi?jobsource=hotjob_chr
Analyst Programmer (Java Full Stack Team Lead),科熱臺灣有限公司,台北市松山區復興北路1號4樓-5,1678809600,https://www.104.com.tw/job/7jdu2?jobsource=hotjob_chr
總公司 後端工程師Backend Engineer_台北,法商家樂福總公司_家福股份有限公司,台北市北投區大業路136號,1678982400,https://www.104.com.tw/job/7rewd?jobsource=hotjob_chr
前端工程師(Front-End Engineer),弋揚科技股份有限公司,新北市中和區中山路二段351號8樓,1678723200,https://www.104.com.tw/job/757i4?jobsource=hotjob_chr
php 研發工程師 (遠距),預約科技行銷股份有限公司,台北市文山區,1679241600,https://www.104.com.tw/job/5qwcs?jobsource=hotjob_chr
後端工程師 Backend Engineer,樂創互娛科技有限公司,台北市中正區南昌路二段222號12F-1,1678636800,https://www.104.com.tw/job/7s0hd?jobsource=jolist_d_relevance
Backend Engineer 後端工程師,智齡科技股份有限公司,新北市新店區北新路三段213號6樓,1678896000,https://www.104.com.tw/job/7nq2e?jobsource=jolist_d_relevance
後端工程師,捷訊資訊有限公司,台中市西區台灣大道二段2號6樓-5,1678291200,https://www.104.com.tw/job/6dkl2?jobsource=jolist_d_relevance
Backend Engineer後端工程師,艾普特媒體有限公司,台北市中山區復興北路378號10樓,1678809600,https://www.104.com.tw/job/5bwie?jobsource=jolist_d_relevance
後端工程師,集利興業股份有限公司,台北市內湖區瑞湖街99號7樓,1678896000,https://www.104.com.tw/job/7d2bp?jobsource=jolist_d_relevance
後端工程師,聯邦網通科技股份有限公司,台北市內湖區瑞光路399號4樓之1,1678204800,https://www.104.com.tw/job/7dp2s?jobsource=jolist_d_relevance
Software Engineer_Backend Engineer 後端工程師,百睿達有限公司,台北市中正區許昌街42號10樓,1678377600,https://www.104.com.tw/job/7xens?jobsource=jolist_d_relevance
後端工程師 Backend Engineer,安惠資訊科技股份有限公司,台北市大安區仁愛路三段136號6樓(601室),1678896000,https://www.104.com.tw/job/7ptoe?jobsource=jolist_d_relevance
【視訊面試優先】後端工程師 Backend Engineer,日本NEC集團_統智科技股份有限公司,台北市內湖區瑞湖街17號4樓,1678809600,https://www.104.com.tw/job/7wrf2?jobsource=jolist_d_relevance
後端工程師 (Backend Engineer),開必拓數據股份有限公司,新竹市東區埔頂里慈雲路118號8樓之5,1678809600,https://www.104.com.tw/job/6pkfk?jobsource=jolist_d_relevance
後端工程師 Backend Engineer,群鼎團隊有限公司,高雄市楠梓區久昌街60號,1678982400,https://www.104.com.tw/job/7v6ym?jobsource=jolist_d_relevance
Backend Engineer_後端工程師,堯晉科技有限公司,台北市南港區市民大道7段396號3樓,1678896000,https://www.104.com.tw/job/7ua4l?jobsource=jolist_d_relevance
後端工程師 Backend Engineer,瑞思資訊股份有限公司,台中市北區忠明路424號8F之1,1678896000,https://www.104.com.tw/job/6zzi7?jobsource=jolist_d_relevance
後端工程師,LUCKY M 網路趨勢團隊_統一國際策略有限公司,台北市中山區民權東路一段63號2樓,1678982400,https://www.104.com.tw/job/7xpx7?jobsource=jolist_d_relevance
(Jr/Sr.) 後端工程師 Backend Engineer (PHP / Laravel),領投肯科技股份有限公司,台北市信義區忠孝東路四段560號2樓,1676390400,https://www.104.com.tw/job/6qlwp?jobsource=jolist_d_relevance
PHP後端工程師,台盈資訊科技有限公司,台北市松山區敦化北路170號5樓C室,1678982400,https://www.104.com.tw/job/6lgdn?jobsource=jolist_d_relevance
後端工程師,叡廷股份有限公司,台北市內湖區瑞光路578號6樓,1678896000,https://www.104.com.tw/job/6huch?jobsource=jolist_d_relevance
Backend Engineer / 後端工程師 -PHP Laravel,魚禾子科技有限公司,台北市大同區重慶北路三段296巷8-5號,1677254400,https://www.104.com.tw/job/7vjk4?jobsource=jolist_d_relevance
後端工程師,業安科技股份有限公司,台北市內湖區新湖二路221號4樓,1678118400,https://www.104.com.tw/job/7s3o6?jobsource=jolist_d_relevance
後端工程師,新穎資訊有限公司,台中市北區臺灣大道二段360號,1678896000,https://www.104.com.tw/job/7g129?jobsource=jolist_d_relevance
後端工程師,嘉實資訊股份有限公司,新北市新店區民權路52號6樓,1678982400,https://www.104.com.tw/job/6bql6?jobsource=jolist_b_relevance
後端工程師 Backend Engineer,阿爾奇科技有限公司,台北市中山區中山北路二段96號12樓1207室,1678636800,https://www.104.com.tw/job/7mujk?jobsource=jolist_b_relevance
後端工程師(Backend Engineer)－後端 (System Developer - Backend) #系統發展,升活商務顧問有限公司,台北市信義區,1678377600,https://www.104.com.tw/job/7bmis?jobsource=jolist_b_relevance
RD-資深後端工程師 Senior Backend Engineer,順立智慧股份有限公司,台北市內湖區內湖路一段360巷8號7樓,1678809600,https://www.104.com.tw/job/7o1vk?jobsource=jolist_b_relevance
後端工程師 Backend Engineer,塞席爾商悠福科技股份有限公司,台北市中山區吉林路24號8樓之2,1679155200,https://www.104.com.tw/job/5vv2u?jobsource=jolist_b_relevance
後端工程師,美商威望股份有限公司台灣分公司,台北市松山區八德路3段30號3樓,1678636800,https://www.104.com.tw/job/7htnb?jobsource=jolist_b_relevance
Backend Engineer 後端工程師 (Node.js),賽博朋克科技有限公司,台北市松山區民生東路三段156號9樓,1678118400,https://www.104.com.tw/job/75sf4?jobsource=jolist_b_relevance
Senior Backend Engineer (Dev/Op) 資深後端工程師,美商夜貓子控股有限責任公司,台北市松山區八德路4段123號2樓,1678982400,https://www.104.com.tw/job/7menh?jobsource=jolist_b_relevance
[AI產品團隊] (資深)後端工程師 Backend Engineer,英屬開曼群島商萬里雲互聯股份有限公司台灣分公司,台北市信義區基隆路一段333號33樓3308室,1678723200,https://www.104.com.tw/job/7gxhk?jobsource=jolist_b_relevance
後端工程師,康聯生醫科技股份有限公司,台北市中正區忠孝東路一段54號5樓,1678809600,https://www.104.com.tw/job/7ndwe?jobsource=jolist_b_relevance
後端工程師 Backend Engineer,iCHEF_資廚管理顧問股份有限公司,台北市大安區仁愛路三段136號15樓,1678377600,https://www.104.com.tw/job/4zo91?jobsource=jolist_b_relevance
後端工程師,遊戲雲端科技股份有限公司,台北市中正區南昌路2段103號4樓之1,1678896000,https://www.104.com.tw/job/7d7gz?jobsource=jolist_b_relevance
